NumDots,UrlLength,NumDash,AtSymbol,IpAddress,HttpsHostname,PathLength,NumChars,Phishing
8,124,0,0,0,1,20,1,1
2,113,1,0,0,0,72,1,1
2,40,0,0,0,0,20,1,1
1,18,0,0,0,0,18,0,1
2,16,0,0,0,0,16,1,1
1,12,0,0,0,0,12,0,1
2,69,2,0,0,0,34,1,1
6,64,0,0,0,0,5,0,1
2,43,0,0,0,0,10,0,1
10,199,3,0,0,0,120,1,1
1,15,0,0,0,0,15,0,1
1,20,0,0,0,0,20,0,1
2,40,0,0,0,0,20,0,1
2,40,0,0,0,0,20,1,1
1,15,0,0,0,0,15,0,1
2,24,1,0,0,0,24,1,1
2,27,0,0,0,0,27,1,1
2,56,5,0,0,0,56,0,1
10,200,3,0,0,0,120,1,1
2,203,1,0,0,0,58,1,1
2,28,0,0,0,0,28,1,1
1,12,0,0,0,0,12,0,1
1,15,0,0,0,0,15,0,1
3,85,0,0,0,0,62,1,1
2,71,0,0,0,0,37,1,1
2,14,0,0,0,0,14,1,1
2,51,0,0,0,0,18,0,1
1,24,0,0,0,0,24,0,1
2,40,0,0,0,0,20,1,1
1,25,0,0,0,0,25,0,1
2,25,0,0,0,0,25,0,1
11,201,3,0,0,0,120,1,1
1,9,0,0,0,0,9,0,1
1,22,1,0,0,0,22,0,1
2,93,0,0,0,0,10,1,1
1,19,0,0,0,0,19,0,1
2,14,0,0,0,0,14,0,1
1,15,1,0,0,0,15,0,1
1,13,0,0,0,0,13,0,1
2,25,0,0,0,0,25,0,1
2,37,2,0,0,0,37,1,1
2,29,0,0,0,0,29,1,1
1,20,0,0,0,0,20,0,1
2,24,0,0,0,0,24,1,1
1,9,0,0,0,0,9,0,1
2,27,0,0,0,0,27,0,1
3,62,1,0,0,0,26,1,1
1,26,0,0,0,0,26,0,1
2,230,26,0,0,0,201,0,1
1,18,0,0,0,0,18,0,1
1,16,0,0,0,0,16,0,1
1,20,1,0,0,0,20,0,1
2,32,0,0,0,0,32,0,1
1,15,0,0,0,0,15,0,1
4,131,1,0,0,0,91,1,1
1,18,0,0,0,0,18,0,1
7,70,3,0,0,0,70,1,1
2,14,0,0,0,0,14,1,1
3,39,0,0,0,0,20,0,1
5,55,1,0,0,0,55,0,1
2,20,0,0,0,0,20,0,1
4,51,2,0,0,0,51,1,1
2,15,0,0,0,0,15,0,1
1,11,0,0,0,0,11,0,1
2,46,0,0,0,0,46,1,1
1,12,0,0,0,0,12,0,1
4,30,0,0,0,0,30,0,1
6,81,0,0,0,0,44,0,1
1,21,0,0,0,0,21,0,1
6,96,1,0,0,0,4,1,1
3,56,1,0,0,0,20,0,1
1,25,0,0,0,0,25,0,1
3,45,0,0,0,0,16,1,1
2,48,0,0,0,0,24,0,1
2,51,1,0,0,0,19,1,1
1,18,0,0,0,0,18,0,1
3,67,0,0,0,0,36,0,1
2,50,1,0,0,0,7,1,1
2,23,1,0,0,0,23,1,1
1,21,0,0,0,0,21,0,1
1,17,0,0,0,0,17,0,1
2,32,0,0,0,0,32,0,1
3,24,0,0,0,0,24,0,1
2,134,0,0,0,0,110,1,1
1,14,0,0,0,0,14,0,1
2,33,0,0,0,0,33,1,1
5,140,2,0,0,1,4,1,1
2,13,0,0,0,0,13,0,1
6,104,1,0,0,0,4,1,1
2,27,0,0,0,0,27,1,1
2,40,0,0,0,0,20,1,1
3,44,0,0,0,0,19,1,1
2,37,2,0,0,0,37,1,1
6,97,1,0,0,0,8,1,1
1,17,0,0,0,0,17,0,1
9,109,0,0,0,1,13,0,1
3,90,1,0,0,0,69,0,1
1,19,3,0,0,0,19,0,1
5,98,1,0,0,0,4,1,1
2,49,4,0,0,0,49,0,1
2,16,0,0,0,0,16,0,1
4,45,1,0,0,1,10,0,1
8,256,9,0,0,0,5,1,1
1,22,0,0,0,0,22,0,1
3,40,0,0,0,0,21,0,1
3,30,0,0,0,0,30,0,1
2,15,0,0,0,0,15,0,1
3,44,2,0,0,0,7,0,1
2,40,0,0,0,0,20,1,1
2,58,2,0,0,0,32,1,1
1,13,0,0,0,0,13,1,1
2,40,0,0,0,0,20,1,1
1,11,0,0,0,0,11,0,1
3,68,1,0,0,0,42,0,1
2,17,1,0,0,0,17,0,1
2,32,0,0,0,0,32,1,1
2,30,0,0,0,0,30,1,1
1,14,0,0,0,0,14,0,1
3,73,1,0,0,0,50,0,1
2,54,0,0,0,0,33,0,1
1,14,0,0,0,0,14,0,1
2,24,0,0,0,0,24,0,1
2,25,0,0,0,0,25,1,1
2,13,0,0,0,0,13,1,1
1,17,1,0,0,0,17,1,1
2,66,1,0,0,0,28,0,1
1,23,0,0,0,0,23,0,1
2,29,1,0,0,0,29,1,1
1,28,1,0,0,0,28,0,1
3,39,0,0,0,0,20,0,1
1,7,0,0,0,0,7,0,1
2,20,0,0,0,0,20,0,1
1,14,0,0,0,0,14,0,1
1,24,1,0,0,0,24,0,1
2,40,0,0,0,0,20,1,1
2,17,0,0,0,0,17,0,1
2,40,0,0,0,0,20,1,1
3,56,1,0,0,0,24,0,1
6,54,0,0,0,0,20,0,1
4,38,0,0,0,0,38,0,1
1,21,0,0,0,0,21,0,1
3,138,1,0,0,1,117,1,1
3,85,4,0,0,0,34,1,1
1,16,0,0,0,0,16,0,1
1,16,0,0,0,0,16,0,1
4,53,12,0,0,0,53,1,1
1,10,0,0,0,0,10,0,1
1,28,1,0,0,0,28,0,1
1,10,0,0,0,0,10,0,1
1,17,0,0,0,0,17,0,1
1,17,0,0,0,0,17,0,1
1,21,0,0,0,0,21,0,1
2,46,1,0,0,0,5,1,1
2,40,0,0,0,0,20,1,1
3,145,2,0,0,0,120,1,1
2,20,0,0,0,0,20,0,1
1,14,0,0,0,0,14,0,1
1,20,0,0,0,0,20,0,1
1,25,0,0,0,0,25,0,1
6,136,4,0,0,0,74,1,1
1,19,0,0,0,0,19,0,1
1,19,0,0,0,0,19,0,1
1,17,0,0,0,0,17,1,1
1,26,3,0,0,0,26,1,1
5,125,0,0,0,1,4,1,1
4,44,3,0,0,0,44,1,1
11,200,3,0,0,0,120,1,1
1,14,0,0,0,0,14,1,1
1,14,0,0,0,0,14,0,1
5,71,2,0,0,0,71,1,1
1,9,0,0,0,0,9,0,1
1,13,1,0,0,0,13,0,1
2,30,0,0,0,0,30,0,1
6,56,0,0,1,0,35,1,1
2,17,0,0,0,0,17,0,1
2,114,0,0,0,0,91,0,1
1,18,0,0,0,0,18,0,1
1,15,0,0,0,0,15,0,1
8,104,0,0,0,0,20,1,1
1,74,1,0,0,0,54,1,1
1,16,1,0,0,0,16,0,1
2,18,0,0,0,0,18,0,1
1,18,0,0,0,0,18,0,1
2,122,0,0,0,0,93,1,1
1,14,0,0,0,0,14,0,1
1,16,1,0,0,0,16,0,1
6,93,1,0,0,0,66,1,1
1,15,0,0,0,0,15,0,1
1,19,1,0,0,0,19,0,1
1,11,0,0,0,0,11,0,1
2,23,0,0,0,0,23,0,1
1,12,1,0,0,0,12,0,1
1,20,0,0,0,0,20,0,1
1,13,0,0,0,0,13,1,1
1,12,0,0,0,0,12,0,1
2,13,0,0,0,0,13,0,1
2,71,0,0,0,0,48,1,1
1,10,0,0,0,0,10,0,1
7,107,1,0,0,0,17,1,1
1,14,0,0,0,0,14,0,1
11,201,3,0,0,0,120,1,1
1,12,0,0,0,0,12,0,1
2,23,0,0,0,0,23,0,1
1,17,0,0,0,0,17,0,1
4,43,1,0,0,0,43,1,1
10,198,3,0,0,0,120,1,1
1,17,0,0,0,0,17,0,1
3,228,1,0,0,0,32,1,1
3,65,1,0,0,0,37,1,1
3,62,0,0,0,0,26,1,1
2,40,0,0,0,0,20,1,1
2,26,0,0,0,0,26,0,1
2,22,0,0,0,0,22,0,1
2,65,0,0,0,0,41,1,1
1,21,0,0,0,0,21,0,1
2,21,0,0,0,0,21,1,1
2,13,0,0,0,0,13,0,1
1,10,0,0,0,0,10,0,1
2,40,0,0,0,0,20,1,1
5,70,0,0,0,0,13,0,1
7,190,2,0,0,0,47,1,1
2,25,0,0,0,0,25,1,1
2,46,1,0,0,0,30,0,1
5,44,0,0,0,0,44,0,1
6,122,1,0,0,0,8,1,1
1,15,0,0,0,0,15,0,1
3,109,5,0,0,0,45,1,1
1,29,0,0,0,0,29,0,1
1,14,0,0,0,0,14,0,1
2,40,0,0,0,0,20,0,1
3,193,0,0,0,0,101,1,1
2,18,0,0,0,0,18,0,1
3,226,1,0,0,0,35,1,1
1,16,0,0,0,0,16,0,1
1,20,0,0,0,0,20,0,1
2,65,2,0,0,0,44,0,1
2,26,0,0,0,0,26,1,1
1,18,0,0,0,0,18,0,1
1,13,0,0,0,0,13,0,1
1,10,1,0,0,0,10,1,1
4,123,0,0,1,0,28,1,1
1,14,0,0,0,0,14,0,1
2,40,3,0,0,0,40,1,1
2,42,1,0,0,0,18,1,1
1,38,0,0,0,0,38,0,1
1,16,0,0,0,0,16,0,1
2,17,0,0,0,0,17,0,1
1,18,0,0,0,0,18,0,1
2,21,0,0,0,0,21,0,1
1,32,1,0,0,0,32,0,1
1,20,4,0,0,0,20,0,1
2,69,2,0,0,0,34,1,1
1,18,0,0,0,0,18,0,1
5,73,0,0,0,0,48,0,1
2,40,0,0,0,0,18,0,1
2,35,1,0,0,0,35,1,1
2,33,2,0,0,0,33,1,1
1,20,0,0,0,0,20,0,1
1,18,1,0,0,0,18,0,1
3,39,0,0,0,0,20,0,1
1,23,1,0,0,0,23,0,1
1,13,0,0,0,0,13,0,1
1,22,0,0,0,0,22,0,1
3,72,0,0,0,0,30,1,1
1,13,1,0,0,0,13,0,1
1,14,0,0,0,0,14,0,1
2,40,0,0,0,0,20,1,1
4,65,0,0,0,0,34,0,1
2,21,0,0,0,0,21,0,1
4,43,1,0,0,0,11,0,1
1,15,1,0,0,0,15,0,1
1,12,0,0,0,0,12,0,1
3,67,0,0,0,0,40,0,1
2,34,2,0,0,0,34,1,1
1,19,0,0,0,0,19,0,1
2,23,1,0,0,0,23,0,1
4,71,0,0,0,0,8,1,1
2,141,2,0,0,0,120,1,1
1,15,0,0,0,0,15,0,1
2,40,0,0,0,0,20,1,1
1,20,0,0,0,0,20,0,1
1,17,0,0,0,0,17,0,1
2,55,0,0,0,0,34,1,1
6,109,1,0,0,0,4,1,1
3,54,0,0,0,0,31,1,1
1,97,0,0,0,0,1,1,1
2,71,1,0,0,0,35,1,1
1,16,0,0,0,0,16,0,1
3,42,0,0,0,0,21,0,1
1,19,2,0,0,0,19,0,1
7,153,0,0,0,0,81,1,1
5,97,1,0,0,0,5,1,1
2,21,0,0,0,0,21,0,1
2,44,1,0,0,0,17,0,1
2,39,0,0,0,0,39,0,1
2,65,0,0,0,0,33,0,1
1,16,0,0,0,0,16,0,1
3,60,0,0,0,0,36,0,1
1,19,0,0,0,0,19,0,1
1,19,0,0,0,0,19,0,1
3,56,0,0,0,0,24,0,1
2,19,0,0,0,0,19,0,1
1,15,0,0,0,0,15,0,1
1,28,3,0,0,0,28,0,1
4,50,0,0,0,0,50,0,1
2,36,1,0,0,0,36,1,1
1,15,0,0,0,0,15,0,1
17,257,0,0,0,0,208,1,1
3,104,1,0,0,0,69,0,1
1,19,0,0,0,0,19,0,1
1,22,2,0,0,0,22,0,1
2,21,0,0,0,0,21,0,1
2,40,0,0,0,0,20,1,1
3,64,2,0,0,0,29,1,1
2,40,0,0,0,0,20,1,1
5,70,0,0,0,0,44,0,1
1,20,0,0,0,0,20,0,1
1,13,0,0,0,0,13,0,1
1,17,0,0,0,0,17,0,1
3,44,0,0,0,0,44,1,1
3,55,1,0,0,0,33,0,1
1,9,0,0,0,0,9,0,1
1,11,0,0,0,0,11,0,1
1,13,0,0,0,0,13,0,1
2,24,0,0,0,0,24,0,1
2,26,0,0,0,0,26,0,1
1,12,0,0,0,0,12,0,1
2,26,0,0,0,0,26,1,1
2,95,1,0,0,0,69,1,1
1,13,0,0,0,0,13,0,1
1,21,0,0,0,0,21,0,1
2,40,0,0,0,0,20,1,1
3,61,0,0,0,0,29,0,1
7,116,0,0,0,0,76,1,1
1,14,1,0,0,0,14,1,1
1,23,1,0,0,0,23,0,1
2,26,0,0,0,0,26,0,1
2,40,0,0,0,0,20,1,1
1,13,0,0,0,0,13,0,1
4,46,0,0,0,0,22,0,1
3,25,0,0,0,0,25,1,1
2,68,1,0,0,0,42,1,1
2,16,0,0,0,0,16,0,1
2,40,0,0,0,0,20,1,1
1,15,0,0,0,0,15,0,1
1,13,0,0,0,0,13,0,1
2,46,0,0,0,0,46,1,1
1,22,0,0,0,0,22,0,1
1,15,0,0,0,0,15,0,1
2,40,0,0,0,0,20,1,1
7,89,2,0,0,0,38,1,1
6,121,1,0,0,0,4,1,1
5,138,1,0,0,0,106,0,1
3,124,3,0,0,0,91,1,1
3,125,1,0,0,0,100,1,1
1,19,0,0,0,0,19,0,1
2,46,0,0,0,0,46,1,1
10,200,3,0,0,0,120,1,1
1,19,0,0,0,0,19,0,1
2,35,2,0,0,0,35,0,1
1,18,0,0,0,0,18,0,1
1,21,0,0,0,0,21,0,1
1,16,0,0,0,0,16,0,1
4,61,1,0,0,0,61,1,1
1,17,0,0,0,0,17,0,1
1,15,1,0,0,0,15,0,1
1,22,1,0,0,0,22,0,1
2,26,0,0,0,0,26,0,1
2,32,0,0,0,0,32,1,1
4,37,0,0,0,0,37,0,1
2,19,0,0,0,0,19,1,1
2,26,0,0,0,0,26,1,1
2,32,0,0,0,0,32,0,1
2,39,0,0,0,0,39,1,1
3,68,0,0,0,0,37,0,1
1,12,0,0,0,0,12,0,1
5,111,1,0,0,0,4,1,1
2,24,1,0,0,0,24,1,1
1,20,1,0,0,0,20,0,1
1,21,0,0,0,0,21,0,1
2,22,1,0,0,0,22,1,1
1,13,0,0,0,0,13,0,1
4,37,1,0,0,0,37,0,1
3,42,0,0,0,0,18,0,1
2,64,0,0,0,0,34,1,1
2,22,1,0,0,0,22,0,1
2,71,0,0,0,0,51,1,1
1,15,1,0,0,0,15,0,1
5,43,0,0,1,0,23,1,1
6,105,1,0,0,0,8,1,1
7,93,0,0,0,0,66,1,1
1,19,0,0,0,0,19,0,1
2,30,0,0,0,0,30,0,1
1,12,0,0,0,0,12,0,1
2,30,0,0,0,0,30,0,1
1,11,0,0,0,0,11,0,1
1,26,0,0,0,0,26,0,1
1,15,0,0,0,0,15,0,1
3,29,0,0,0,0,29,0,1
2,40,0,0,0,0,20,1,1
1,24,0,0,0,0,24,0,1
10,200,3,0,0,0,120,1,1
1,14,0,0,0,0,14,0,1
1,15,0,0,0,0,15,0,1
2,40,0,0,0,0,12,0,1
3,71,0,0,0,0,42,0,1
2,18,0,0,0,0,18,0,1
2,12,0,0,0,0,12,0,1
2,41,0,0,0,0,41,1,1
4,66,0,0,0,0,40,0,1
2,33,1,0,0,0,33,1,1
2,40,0,0,0,0,20,1,1
1,28,0,0,0,0,28,0,1
4,51,0,0,1,0,33,1,1
1,14,0,0,0,0,14,0,1
2,19,0,0,0,0,19,1,1
2,14,0,0,0,0,14,0,1
3,121,5,0,0,0,48,1,1
2,36,0,0,0,0,36,0,1
2,16,0,0,0,0,16,0,1
3,54,2,0,0,0,54,0,1
1,13,0,0,0,0,13,0,1
1,22,0,0,0,0,22,0,1
4,37,4,0,0,0,37,1,1
2,49,0,0,0,0,20,1,1
1,20,0,0,0,0,20,1,1
1,23,0,0,0,0,23,0,1
1,21,0,0,0,0,21,0,1
1,22,1,0,0,0,22,0,1
2,40,0,0,0,0,20,1,1
1,18,0,0,0,0,18,0,1
1,15,0,0,0,0,15,0,1
3,143,2,0,0,0,120,1,1
11,200,3,0,0,0,120,1,1
1,42,0,0,0,0,16,0,1
1,18,0,0,0,0,18,0,1
1,24,1,0,0,0,24,0,1
2,19,0,0,0,0,19,0,1
2,15,0,0,0,0,15,1,1
3,96,0,0,0,0,68,1,1
3,67,5,0,0,0,67,0,1
2,62,1,0,0,0,38,0,1
1,12,1,0,0,0,12,0,1
3,51,0,0,0,0,25,0,1
2,18,0,0,0,0,18,0,1
4,83,0,0,0,0,61,0,1
1,23,0,0,0,0,23,0,1
2,59,0,0,0,0,43,1,1
1,17,0,0,0,0,17,0,1
1,14,0,0,0,0,14,0,1
2,32,2,0,0,0,32,0,1
2,20,0,0,0,0,20,0,1
1,19,1,0,0,0,19,0,1
2,69,2,0,0,0,34,1,1
1,24,0,0,0,0,24,0,1
1,15,0,0,0,0,15,0,1
1,17,0,0,0,0,17,0,1
2,19,0,0,0,0,19,0,1
3,39,0,0,0,0,20,0,1
2,137,0,0,0,0,117,1,1
1,15,0,0,0,0,15,1,1
2,13,0,0,0,0,13,0,1
2,68,1,0,0,0,42,1,1
1,21,0,0,0,0,21,0,1
3,38,0,0,0,0,21,0,1
3,48,0,0,0,0,25,1,1
1,13,0,0,0,0,13,1,1
1,31,0,0,0,0,31,0,1
1,26,1,0,0,0,26,0,1
3,49,2,0,0,0,17,0,1
2,44,0,0,0,0,15,1,1
1,17,1,0,0,0,17,0,1
1,13,1,0,0,0,13,0,1
1,13,1,0,0,0,13,0,1
1,10,0,0,0,0,10,0,1
1,25,0,0,0,0,25,0,1
1,20,1,0,0,0,20,0,1
11,201,3,0,0,0,120,1,1
5,50,2,0,0,0,50,0,1
7,110,1,0,0,0,79,1,1
1,32,0,0,0,0,32,1,1
2,75,2,0,0,0,45,0,1
4,75,24,0,0,0,75,1,1
2,40,1,0,0,0,1,1,1
3,78,8,0,0,0,52,1,1
1,15,1,0,0,0,15,0,1
1,10,0,0,0,0,10,0,1
2,36,2,0,0,0,36,1,1
3,41,0,0,0,0,21,0,1
1,22,1,0,0,0,22,0,1
1,15,0,0,0,0,15,0,1
1,25,2,0,0,0,25,0,1
1,13,0,0,0,0,13,0,1
2,38,3,0,0,0,38,1,1
4,171,0,0,0,0,130,1,1
8,99,0,0,1,1,78,1,1
1,20,0,0,0,0,20,0,1
1,14,0,0,0,0,14,0,1
2,26,0,0,0,0,26,0,1
1,55,0,0,0,0,29,1,1
2,54,0,0,0,0,54,1,1
2,22,1,0,0,0,22,1,1
11,202,3,0,0,0,120,1,1
1,27,2,0,0,0,27,0,1
1,15,0,0,0,0,15,0,1
2,40,0,0,0,0,20,1,1
3,64,0,0,0,0,47,0,1
10,198,3,0,0,0,120,1,1
1,19,1,0,0,0,19,0,1
1,12,0,0,0,0,12,0,1
2,32,2,0,0,0,32,0,1
1,16,0,0,0,0,16,0,1
2,17,0,0,0,0,17,1,1
3,51,2,0,0,0,51,0,1
3,85,0,0,0,0,62,1,1
1,18,0,0,0,0,18,0,1
1,23,0,0,0,0,23,0,1
6,112,1,0,0,0,8,1,1
3,45,0,0,0,0,1,1,1
1,10,0,0,0,0,10,0,1
3,24,0,0,0,0,24,0,1
2,34,1,0,0,0,34,0,1
3,61,0,0,0,0,33,1,1
1,21,2,0,0,0,21,1,1
1,15,0,0,0,0,15,0,1
3,49,0,0,0,0,25,1,1
5,128,1,0,0,0,101,1,1
2,14,0,0,0,0,14,0,1
4,41,0,0,0,0,41,1,1
4,49,0,0,0,0,49,1,1
1,22,0,0,0,0,22,0,1
3,23,0,0,0,0,23,0,1
10,56,1,0,0,0,56,0,1
1,14,0,0,0,0,14,0,1
1,26,1,0,0,0,26,0,1
2,20,0,0,0,0,20,0,1
1,21,0,0,0,0,21,1,1
1,13,0,0,0,0,13,0,1
1,10,0,0,0,0,10,0,1
3,77,18,0,0,0,77,1,1
1,9,0,0,0,0,9,0,1
3,43,0,0,0,0,11,0,1
1,15,0,0,0,0,15,0,1
2,68,0,0,0,0,39,1,1
3,90,0,0,0,0,58,0,1
2,16,0,0,0,0,16,0,1
1,20,0,0,0,0,20,0,1
2,16,0,0,0,0,16,0,1
2,40,1,0,0,0,15,1,1
6,62,0,0,0,0,62,0,1
1,15,1,0,0,0,15,0,1
1,13,0,0,0,0,13,0,1
1,15,1,0,0,0,15,0,1
6,84,0,0,0,0,18,1,1
1,27,0,0,0,0,27,0,1
1,13,0,0,0,0,13,0,1
2,40,1,0,0,0,1,1,1
2,39,0,0,0,0,19,1,1
3,53,1,0,0,0,33,1,1
6,85,0,0,0,0,43,1,1
7,89,2,0,0,0,38,1,1
2,23,0,0,0,0,23,0,1
1,26,0,0,0,0,26,0,1
3,47,0,0,0,0,11,0,1
1,19,1,0,0,0,19,0,1
3,42,0,0,0,0,42,1,1
2,19,0,0,0,0,19,0,1
1,12,0,0,0,0,12,0,1
1,14,0,0,0,0,14,0,1
1,18,0,0,0,0,18,0,1
2,17,0,0,0,0,17,0,1
1,20,1,0,0,0,20,0,1
2,22,0,0,0,0,22,0,1
1,31,0,0,0,0,31,0,1
1,15,1,0,0,0,15,0,1
2,32,0,0,0,0,32,1,1
1,14,0,0,0,0,14,0,1
1,15,0,0,0,0,15,0,1
2,12,0,0,0,0,12,0,1
5,96,1,0,0,0,4,1,1
2,84,0,0,0,0,12,1,1
6,62,0,0,0,0,20,0,1
1,14,0,0,0,0,14,0,1
2,27,0,0,0,0,27,0,1
3,60,0,0,0,0,33,0,1
2,98,2,0,0,0,71,1,1
1,15,0,0,0,0,15,0,1
2,40,0,0,0,0,20,1,1
4,116,0,0,0,1,8,1,1
1,17,1,0,0,0,17,0,1
3,43,0,0,0,0,1,0,1
1,27,5,0,0,0,27,1,1
4,122,0,0,0,0,33,1,1
2,37,0,0,0,0,37,1,1
1,20,0,0,0,0,20,0,1
3,64,1,0,0,0,33,0,1
1,11,0,0,0,0,11,0,1
2,86,1,0,0,0,66,1,1
3,39,1,0,0,0,39,0,1
2,20,0,0,0,0,20,0,1
1,16,0,0,0,0,16,0,1
2,17,0,0,0,0,17,0,1
9,142,1,0,0,1,20,1,1
6,102,1,0,0,0,8,1,1
2,28,0,0,0,0,28,1,1
2,36,0,0,0,0,36,1,1
2,28,0,0,0,0,28,1,1
1,13,1,0,0,0,13,0,1
2,20,0,0,0,0,20,0,1
1,24,2,0,0,0,24,0,1
5,104,0,0,0,0,4,1,1
1,18,1,0,0,0,18,0,1
1,12,0,0,0,0,12,1,1
3,27,0,0,0,0,27,1,1
1,24,0,0,0,0,24,0,1
3,47,0,0,0,0,26,0,1
2,13,0,0,0,0,13,0,1
1,11,0,0,0,0,11,0,1
1,15,0,0,0,0,15,1,1
2,40,0,0,0,0,20,1,1
1,16,1,0,0,0,16,0,1
1,9,0,0,0,0,9,0,1
1,15,0,0,0,0,15,0,1
2,28,4,0,0,0,28,0,1
5,45,0,0,0,0,45,0,1
1,13,0,0,0,0,13,0,1
1,11,0,0,0,0,11,0,1
2,40,0,0,0,0,20,1,1
1,15,0,0,0,0,15,0,1
2,33,1,0,0,0,33,1,1
1,14,0,0,0,0,14,0,1
1,15,0,0,0,0,15,0,1
2,20,0,0,0,0,20,0,1
1,15,0,0,0,0,15,0,1
2,61,1,0,0,0,35,0,1
2,31,2,0,0,0,31,0,1
1,15,0,0,0,0,15,1,1
2,24,0,0,0,0,24,0,1
3,63,0,0,0,0,33,0,1
2,108,0,0,0,0,87,0,1
2,12,0,0,0,0,12,0,1
2,101,0,0,0,0,69,1,1
2,21,0,0,0,0,21,0,1
2,49,5,0,0,0,49,0,1
3,143,2,0,0,0,120,1,1
2,78,0,0,0,0,47,1,1
2,26,1,0,0,0,26,1,1
2,51,2,0,0,0,51,1,1
1,8,0,0,0,0,8,0,1
2,37,1,0,0,0,37,1,1
1,27,0,0,0,0,27,0,1
2,19,0,0,0,0,19,0,1
2,29,0,0,0,0,29,0,1
2,62,0,0,0,1,35,1,1
1,16,1,0,0,0,16,0,1
1,16,0,0,0,0,16,0,1
1,19,0,0,0,0,19,0,1
3,30,1,0,0,0,30,0,1
2,87,0,0,0,1,21,1,1
2,43,1,0,0,0,43,0,1
3,49,1,0,0,0,22,1,1
2,26,1,0,0,0,26,1,1
2,22,0,0,0,0,22,0,1
1,14,1,0,0,0,14,0,1
2,53,1,0,0,0,32,0,1
1,13,0,0,0,0,13,0,1
6,42,0,0,0,0,42,0,1
2,22,1,0,0,0,22,1,1
1,16,0,0,0,0,16,0,1
2,14,0,0,0,0,14,0,1
1,19,0,0,0,0,19,0,1
2,35,0,0,0,0,35,0,1
3,46,0,0,0,0,21,0,1
3,41,0,0,0,0,41,1,1
3,59,0,0,0,0,38,1,1
1,22,0,0,0,0,22,0,1
2,99,1,0,0,0,77,1,1
1,13,0,0,0,0,13,0,1
7,117,0,0,0,0,13,1,1
2,50,2,0,0,0,50,0,1
2,63,1,0,0,0,42,1,1
3,43,0,0,0,0,16,1,1
2,32,2,0,0,0,32,1,1
1,34,4,0,0,0,34,0,1
6,107,2,0,0,0,8,1,1
1,13,0,0,0,0,13,0,1
1,22,0,0,0,0,22,0,1
1,18,0,0,0,0,18,0,1
1,25,1,0,0,0,25,1,1
1,40,0,0,0,0,16,0,1
2,18,0,0,0,0,18,0,1
1,14,0,0,0,0,14,1,1
1,26,2,0,0,0,26,0,1
2,18,0,0,0,0,18,1,1
2,23,0,0,0,0,23,0,1
2,21,0,0,0,0,21,0,1
2,40,1,0,0,0,16,1,1
2,14,0,0,0,0,14,0,1
10,198,3,0,0,0,120,1,1
2,52,0,0,0,0,24,1,1
1,17,0,0,0,0,17,0,1
1,15,0,0,0,0,15,0,1
1,27,0,0,0,0,27,0,1
2,16,0,0,0,0,16,0,1
2,17,0,0,0,0,17,1,1
2,46,0,0,0,0,46,1,1
1,15,1,0,0,0,15,0,1
3,90,2,0,0,0,56,1,1
1,17,0,0,0,0,17,0,1
2,24,2,0,0,0,24,0,1
2,38,0,0,0,0,11,0,1
10,200,3,0,0,0,120,1,1
11,200,3,0,0,0,120,1,1
1,19,0,0,0,0,19,0,1
2,76,0,0,0,0,40,0,1
1,18,1,0,0,0,18,0,1
5,78,0,0,0,0,4,1,1
1,17,2,0,0,0,17,0,1
2,26,0,0,0,0,26,0,1
1,14,0,0,0,0,14,0,1
2,19,0,0,0,0,19,1,1
11,83,2,0,0,0,1,1,1
2,142,2,0,0,0,120,1,1
2,40,2,0,0,0,40,1,1
1,14,0,0,0,0,14,0,1
2,26,1,0,0,0,26,1,1
2,14,0,0,0,0,14,1,1
1,17,0,0,0,0,17,0,1
3,37,0,0,0,0,37,1,1
1,9,0,0,0,0,9,0,1
3,40,0,0,0,0,13,1,1
2,19,0,0,0,0,19,0,1
2,16,0,0,0,0,16,0,1
2,26,0,0,0,0,26,0,1
1,11,0,0,0,0,11,0,1
2,23,0,0,0,0,23,1,1
1,15,0,0,0,0,15,0,1
3,131,4,0,0,0,101,1,1
3,67,0,0,0,0,36,0,1
1,20,0,0,0,0,20,0,1
1,16,0,0,0,0,16,0,1
1,17,0,0,0,0,17,0,1
2,31,0,0,0,0,31,1,1
1,22,0,0,0,0,22,0,1
1,14,0,0,0,0,14,0,1
1,14,0,0,0,0,14,0,1
1,15,0,0,0,0,15,0,1
1,17,0,0,0,0,17,0,1
1,16,0,0,0,0,16,0,1
1,18,0,0,0,0,18,0,1
1,16,0,0,0,0,16,0,1
6,81,3,0,0,1,9,1,1
1,11,0,0,0,0,11,0,1
1,18,0,0,0,0,18,0,1
3,143,2,0,0,0,120,1,1
2,24,0,0,0,0,24,0,1
1,12,0,0,0,0,12,0,1
4,123,0,0,0,0,56,1,1
2,25,0,0,0,0,25,0,1
1,18,0,0,0,0,18,0,1
1,14,0,0,0,0,14,0,1
2,25,0,0,0,0,25,0,1
4,82,2,0,0,0,64,1,1
3,127,0,1,0,0,95,1,1
2,30,2,0,0,0,30,0,1
3,39,0,0,0,0,20,0,1
1,25,0,0,0,0,25,0,1
2,17,0,0,0,0,17,0,1
1,12,0,0,0,0,12,1,1
2,60,1,0,0,0,43,1,1
2,19,0,0,0,0,19,1,1
3,68,2,0,0,0,49,0,1
2,23,0,0,0,0,23,0,1
2,28,0,0,0,0,28,1,1
